ID,Name,play_debut
tolbm001,Matt Tolbert,04/01/2008
tolea001,Andrew Toles,07/08/2016
tolej001,Jose Tolentino,07/28/1991
tolif001,Freddie Toliver,09/15/1984
tolla001,Ashur Tolliver,05/26/2016
tollb001,Brian Tollberg,06/20/2000
tolls001,Steven Tolleson,04/28/2010
tolls002,Shawn Tolleson,06/07/2012
tollw001,Wayne Tolleson,09/01/1981
tolmt001,Tim Tolman,09/09/1981
tolsc101,Chick Tolson,07/03/1925
tomaa101,Andy Tomasic,04/28/1949
tomad101,Dick Tomanek,09/25/1953
tomay001,Yasmany Tomas,04/15/2015
tomba001,Andy Tomberlin,08/12/1993
tomeg101,George Tomer,09/17/1913
tomkb001,Brett Tomko,05/27/1997
tomld001,Dave Tomlin,09/02/1972
tomlj001,Josh Tomlin,07/27/2010
tomlk001,Kelby Tomlinson,08/03/2015
tomlr001,Randy Tomlin,08/06/1990
tomnp101,Phil Tomney,09/07/1888
tompc101,Chuck Tompkins,06/25/1912
tompr101,Ron Tompkins,09/09/1965
tomst101,Tommy Toms,05/04/1975
tonef101,Fred Toney,04/15/1911
tonim001,Mike Tonis,06/20/2004
tonkd101,Doc Tonkin,08/19/1907
tonkm001,Michael Tonkin,07/11/2013
tonnt101,Tony Tonneman,09/19/1911
toolb101,Bert Tooley,04/12/1911
tools101,Steve Toole,04/20/1886
topaj001,Justin Topa,09/01/2020
topos101,Specs Toporcer,04/13/1921
toppr101,Rupe Toppin,07/28/1962
torbj101,Jeff Torborg,05/10/1964
torct001,Tony Torcato,07/26/2002
torew001,Wyatt Toregas,08/01/2009
torge101,Earl Torgeson,04/15/1947
torkr101,Red Torkelson,08/29/1917
toroa001,Abraham Toro,08/22/2019
torpr101,Red Torphy,09/25/1920
torra001,Andres Torres,04/07/2002
torra002,Alex Torres,07/18/2011
torra101,Angel Torres,09/12/1977
torrc001,Carlos Torres,07/22/2009
torrd001,Dilson Torres,04/29/1995
torre001,Eider Torres,04/26/2008
torrf101,Felix Torres,04/10/1962
torrf102,Frank Torre,04/20/1956
torrg001,Gleyber Torres,04/22/2018
torrg101,Gil Torres,04/25/1940
torrh101,Hector Torres,04/10/1968
torrj001,Jose Torres,09/22/2016
torrj101,Joe Torre,09/25/1960
torrl001,Luis Torrens,04/03/2017
torrm001,Mike Torrez,09/10/1967
torrp101,Pablo Torrealba,04/09/1975
torrr001,Ronald Torreyes,09/13/2015
torrr002,Ramon Torres,06/07/2017
torrr101,Rusty Torres,09/20/1971
torrr102,Ricardo Torres,05/18/1920
torrs001,Salomon Torres,08/29/1993
torrs002,Steve Torrealba,10/06/2001
torry001,Yorvit Torrealba,09/05/2001
torvk001,Kelvin Torve,06/25/1988
tosor001,Rene Tosoni,04/28/2011
tostl101,Lou Tost,04/20/1942
tothp101,Paul Toth,04/22/1962
toucc101,Clay Touchstone,09/04/1928
toust001,Touki Toussaint,08/13/2018
tovac101,Cesar Tovar,04/12/1965
tovaw001,Wilfredo Tovar,09/22/2013
towej001,Josh Towers,05/02/2001
towlj001,J.R. Towles,09/05/2007
townb101,Babe Towne,08/01/1906
towng101,George Townsend,06/25/1887
townh101,Happy Townsend,04/19/1901
towni101,Ira Townsend,08/25/1920
townl101,Leo Townsend,09/08/1920
toy-j101,Jim Toy,04/20/1887
tozeb101,Bill Tozer,04/16/1908
trabb001,Billy Traber,04/04/2003
trabj001,Jim Traber,09/21/1984
traca001,Andy Tracy,04/25/2000
tracc001,Chad Tracy,04/21/2004
tracd101,Dick Tracewski,04/12/1962
tracj101,Jim Tracy,07/20/1980
tracm001,Matt Tracy,04/11/2015
tracs001,Steve Trachsel,09/19/1993
tracs002,Sean Tracey,06/08/2006
trafb101,Bill Traffley,07/27/1878
trafj101,John Traffley,06/15/1889
tragw101,Walt Tragesser,07/30/1913
trahb001,Blake Trahan,09/03/2018
trama001,Alan Trammell,09/09/1977
tramb001,Bubba Trammell,04/01/1997
tramr101,Red Tramback,09/15/1940
trauf101,Fred Trautman,04/27/1915
trauj001,John Trautwein,04/07/1988
trava101,Allan Travers,05/18/1912
travb101,Bill Travers,05/19/1974
travc101,Cecil Travis,05/16/1933
travd001,Devon Travis,04/06/2015
travs001,Sam Travis,05/24/2017
traxb001,Brian Traxler,04/24/1990
trayj101,Jim Tray,09/06/1884
trayp101,Pie Traynor,09/15/1920
treaf101,Fred Treacey,05/16/1871
treag101,George Treadway,04/27/1893
treaj001,Jeff Treadway,09/04/1987
tream001,Matt Treanor,06/02/2004
treap101,Pete Treacey,08/05/1876
trear101,Red Treadway,07/24/1944
trear102,Ray Treadaway,09/17/1930
trecf101,Frank Trechock,09/19/1937
treib001,Blake Treinen,04/12/2014
trekh101,Harry Trekell,08/16/1913
tremb101,Bill Tremel,06/12/1954
tremc001,Chris Tremie,07/01/1995
tremn101,Nick Tremark,08/09/1934
tremo101,Overton Tremper,06/16/1927
treng101,George Trenwith,04/21/1875
tresm101,Mike Tresh,09/04/1938
trest101,Tom Tresh,09/03/1961
treva001,Alex Trevino,09/11/1978
trevb101,Bobby Trevino,05/22/1968
trevj001,Jose Trevino,06/15/2018
triag101,Gus Triandos,08/03/1953
tricb101,Bob Trice,09/13/1953
triga001,Andrew Triggs,04/25/2016
trilm001,Manny Trillo,06/28/1973
trimj101,Joe Trimble,04/29/1955
trink101,Ken Trinkle,04/25/1943
tripc101,Coaker Triplett,04/19/1938
triuc001,Carlos Triunfel,09/07/2012
trivl001,Lou Trivino,04/17/2018
trlir001,Ricky Trlicek,04/08/1992
troer101,Rich Troedson,04/09/1973
tromc001,Chadwick Tromp,07/29/2020
tromm001,Mike Trombley,08/19/1992
tronr001,Ramon Troncoso,04/01/2008
tropn001,Nick Tropeano,09/10/2014
trosh101,Hal Trosky,09/11/1933
trosh102,Hal Trosky,09/25/1958
trosm101,Mike Trost,08/21/1890
trotb101,Bill Trotter,04/23/1937
trots101,Sam Trott,05/29/1880
troud101,Dizzy Trout,04/25/1939
troum001,Mike Trout,07/08/2011
trouq101,Quincy Trouppe,04/30/1952
trous001,Steve Trout,07/01/1978
trowb101,Bob Trowbridge,04/22/1956
troyb101,Bun Troy,09/15/1912
troyd101,Dasher Troy,08/23/1881
truaf101,Fred Truax,08/18/1890
trubc001,Chris Truby,06/16/2000
trubh101,Harry Truby,08/21/1895
trucv101,Virgil Trucks,09/27/1941
truef101,Frank Truesdale,04/27/1910
trujj001,J.J. Trujillo,06/11/2002
trujm001,Mike Trujillo,04/14/1985
trume101,Ed Trumbull,05/10/1884
trumm001,Mark Trumbo,09/11/2010
tsamg001,George Tsamis,04/26/1993
tsaoc001,Chin-hui Tsao,07/25/2003
tsenj001,Jen-Ho Tseng,09/14/2017
tsitj101,John Tsitouris,06/13/1957
tsuty001,Yoshi Tsutsugo,07/24/2020
tubbg001,Greg Tubbs,08/01/1993
tuckc001,Cole Tucker,04/20/2019
tucke001,Eddie Tucker,06/14/1992
tuckk001,Kyle Tucker,07/07/2018
tuckm001,Michael Tucker,04/26/1995
tucko101,Ollie Tucker,04/17/1927
tuckp001,Preston Tucker,05/07/2015
tuckr001,Ryan Tucker,06/08/2008
tuckt001,T.J. Tucker,06/03/2000
tuckt101,Tom Tuckey,08/11/1908
tuckt102,Thurman Tucker,04/14/1942
tuckt103,Tommy Tucker,04/16/1887
tudoj001,John Tudor,08/16/1979
tuero101,Oscar Tuero,05/30/1918
tuftb101,Bob Tufts,08/10/1981
tuiam001,Matt Tuiasosopo,09/05/2008
tuivs001,Sam Tuivailala,09/09/2014
tulot001,Troy Tulowitzki,08/30/2006
tunnl001,Lee Tunnell,09/04/1982
tupmm001,Matt Tupman,05/18/2008
turab001,Brian Turang,08/13/1993
turbg101,George Turbeville,07/20/1935
turbj101,Jerry Turbidy,07/27/1884
turce101,Eddie Turchin,05/09/1943
turgp101,Pete Turgeon,09/20/1923
turkl101,Lucas Turk,06/07/1922
turlb101,Bob Turley,09/29/1951
turln001,Nik Turley,06/11/2017
turnc001,Chris Turner,08/27/1993
turnd001,Derrick Turnbow,04/17/2000
turne101,Earl Turner,09/25/1948
turnj001,Justin Turner,09/08/2009
turnj002,Jacob Turner,07/30/2011
turnj101,Jerry Turner,09/02/1974
turnj102,Jim Turner,04/30/1937
turnk101,Ken Turner,06/11/1967
turnm001,Matt Turner,04/23/1993
turns001,Shane Turner,08/19/1988
turns002,Stuart Turner,04/06/2017
turns003,Spencer Turnbull,09/14/2018
turnt001,Trea Turner,08/21/2015
turnt101,Tuck Turner,08/18/1893
turnt102,Tom Turner,04/25/1940
turnt103,Tink Turner,09/24/1915
turnt104,Ted Turner,04/20/1920
turnt105,Terry Turner,08/25/1901
tuttb101,Bill Tuttle,09/10/1952
tutwe101,Elmer Tutwiler,08/20/1928
tutwg101,Guy Tutwiler,08/29/1911
twina101,Art Twineham,09/11/1893
twint101,Twink Twining,07/09/1916
twitj101,Jeff Twitty,07/05/1980
twitl101,Larry Twitchell,04/30/1886
twitw101,Wayne Twitchell,09/07/1970
twomb101,Babe Twombly,04/14/1920
twomc101,Cy Twombly,06/25/1921
twomg101,George Twombly,07/09/1914
tyacj101,Jim Tyack,04/20/1943
tylef101,Fred Tyler,10/03/1914
tylej101,Johnnie Tyler,09/16/1934
tylel101,Lefty Tyler,09/20/1910
tynej001,Jason Tyner,06/05/2000
tyngj101,Jim Tyng,09/23/1879
tyree101,Earl Tyree,10/05/1914
tyrid101,Dave Tyriver,08/21/1962
tyroj101,Jim Tyrone,08/27/1972
tyrow101,Wayne Tyrone,07/15/1976
tysom101,Mike Tyson,09/05/1972
tysot101,Turkey Tyson,04/23/1944
tysot102,Ty Tyson,04/13/1926
uchrj101,Jimmy Uchrinscko,07/20/1926
ueckb101,Bob Uecker,04/13/1962
uehak001,Koji Uehara,04/08/2009
uggld001,Dan Uggla,04/03/2006
uguel001,Luis Ugueto,04/03/2002
uhalf101,Frenchy Uhalt,04/17/1934
uhlat101,Ted Uhlaender,09/04/1965
uhl-b101,Bob Uhl,05/08/1938
uhleg101,George Uhle,04/30/1919
uhlem101,Maury Uhler,04/14/1914
uhlic101,Charlie Uhlir,08/03/1934
ujduj001,Jerry Ujdur,08/17/1980
ulism101,Mike Ulicny,05/05/1945
ullgs101,Scott Ullger,04/17/1983
ullrs101,Sandy Ullrich,05/03/1944
ulrid101,Dutch Ulrich,04/18/1925
ulrig101,George Ulrich,05/01/1892
umbaa101,Arnold Umbach,10/03/1964
umbaj101,Jim Umbarger,04/08/1975
umbrj101,Jim Umbricht,09/26/1959
umpht101,Tom Umphlett,04/16/1953
unded001,Duane Underwood,06/25/2018
undef101,Fred Underwood,07/18/1894
undep101,Pat Underwood,05/31/1979
undet001,Tom Underwood,08/19/1974
undew101,Vern Underhill,09/08/1927
unglb101,Bob Unglaub,04/15/1904
unrot001,Tim Unroe,05/30/1995
unsea101,Al Unser,09/14/1942
unsed101,Del Unser,04/10/1968
upchw101,Woody Upchurch,09/14/1935
uphab101,Bill Upham,04/10/1915
uphaj101,John Upham,04/16/1967
upp-j101,Jerry Upp,09/02/1909
uprid101,Dixie Upright,04/18/1953
upshc101,Cecil Upshaw,10/01/1966
upshw001,Willie Upshaw,04/09/1978
uptob001,Melvin Upton,08/02/2004
uptob101,Bill Upton,04/13/1954
uptoj001,Justin Upton,08/02/2007
uptot101,Tom Upton,04/19/1950
urbab101,Billy Urbanski,07/04/1931
urbaj101,Jack Urban,06/13/1957
urbal101,Luke Urban,07/19/1927
urbat001,Tom Urbani,04/21/1993
urbiu001,Ugueth Urbina,05/09/1995
urdal001,Lino Urdaneta,09/09/2004
urenj001,Jose Urena,04/14/2015
urenr001,Richard Urena,09/01/2017
uriaj001,Julio Urias,05/27/2016
urial001,Luis Urias,08/28/2018
uriar001,Ramon Urias,08/20/2020
uribj001,Jose Uribe,09/13/1984
uribj002,Juan Uribe,04/08/2001
urquj001,Jose Urquidy,07/02/2019
urrej101,John Urrea,04/10/1977
urruh001,Henry Urrutia,07/20/2013
urshg001,Giovanny Urshela,06/09/2015
ury-l101,Lon Ury,09/09/1903
usheb101,Bob Usher,04/16/1946
ussad101,Dutch Ussat,09/13/1925
utlec001,Chase Utley,04/04/2003
vacht101,Tex Vache,04/16/1925
vadeg101,Gene Vadeboncoeur,07/11/1884
vahrh101,Harry Vahrenhorst,09/21/1904
vailb101,Bob Vail,08/27/1908
vailm001,Mike Vail,08/18/1975
valac001,Chris Valaika,08/24/2010
valap001,Pat Valaika,09/06/2016
valbl001,Luis Valbuena,09/02/2008
valdc001,Carlos Valdez,07/18/1995
valdc002,Carlos Valderrama,06/21/2003
valdc003,Cesar Valdez,05/03/2010
valde001,Efrain Valdez,08/13/1990
valdf001,Framber Valdez,08/21/2018
valdi001,Ismael Valdez,06/15/1994
valdj001,Jose Valdez,04/17/2011
valdj002,Jordany Valdespin,04/23/2012
valdj003,Jose Valdez,07/31/2015
valdj101,Julio Valdez,09/02/1980
valdj102,Jose Valdivielso,06/21/1955
valdl001,Luis Valdez,07/12/2009
valdm001,Marc Valdes,08/28/1995
valdm002,Mario Valdez,06/15/1997
valdm003,Merkin Valdez,08/01/2004
valdp001,Pedro Valdes,05/15/1996
valdp002,Phillips Valdez,06/08/2019
valdr001,Rafael Valdez,04/18/1990
valdr002,Raul Valdes,04/11/2010
valdr101,Rene Valdes,04/21/1957
valdr102,Roy Valdes,05/03/1944
valds001,Sergio Valdez,09/10/1986
valds101,Sandy Valdespino,04/12/1965
valdw001,Wilson Valdez,09/07/2004
valeb001,Breyvic Valera,09/05/2017
valeb101,Benny Valenzuela,04/27/1958
valeb102,Bobby Valentine,09/02/1969
valeb103,Bob Valentine,05/20/1876
valec101,Corky Valentine,04/17/1954
valed001,Danny Valencia,06/03/2010
valee001,Ellis Valentine,09/03/1975
valee002,Eric Valent,06/08/2001
valef001,Fernando Valenzuela,09/15/1980
valef101,Fred Valentine,09/07/1959
valej001,Julio Valera,09/01/1990
valej002,John Valentin,07/27/1992
valej003,Jose Valentin,09/17/1992
valej004,Javier Valentin,09/13/1997
valej005,Joe Valentine,08/24/2003
valej006,Jesmuel Valentin,04/29/2018
valej101,John Valentine,05/03/1883
valev101,Vito Valentinetti,06/20/1954
valey001,Yohanny Valera,09/13/2000
valld001,Dave Valle,09/07/1984
vallh101,Hector Valle,06/06/1965
valoe101,Elmer Valo,09/22/1940
valvj001,Jose Valverde,06/01/2003
vanac101,Clay Van Alstyne,08/20/1927
vanar101,Russ Van Atta,04/25/1933
vanbd101,Deacon Van Buren,04/21/1904
vanbj001,John Van Benschoten,08/18/2004
vanbj002,Jermaine Van Buren,08/31/2005
vanbo101,Ozzie Van Brabant,04/13/1954
vanbt001,Ty Van Burkleo,07/28/1993
vanca101,Al Van Camp,09/11/1928
vancc001,Cory Vance,09/21/2002
vancc101,Chris Van Cuyk,07/16/1950
vancd101,Dazzy Vance,04/16/1915
vancj101,Johnny Van Cuyk,09/18/1947
vancj102,Joe Vance,04/18/1935
vancs101,Sandy Vance,04/26/1970
vandb101,Bill Van Dyke,04/17/1890
vandb102,Ben Van Dyke,05/11/1909
vandc101,Carl Vandagrift,05/19/1914
vande001,Ed Vande Berg,04/07/1982
vandf101,Fred Van Dusen,09/11/1955
vandh101,Hy Vandenberg,06/08/1935
vandj001,John Vander Wal,09/06/1991
vandj101,Johnny Vander Meer,04/22/1937
vandr001,Rick van den Hurk,04/10/2007
vanej001,Jonathan Van Every,05/14/2008
vanet001,Tim VanEgmond,06/26/1994
vangd001,Dave Van Gorder,06/15/1982
vange101,Elam Vangilder,09/18/1919
vanha001,Andy Van Hekken,09/03/2002
vanhg101,George Van Haltren,06/27/1887
vanlb001,William VanLandingham,05/21/1994
vanmj001,Josh VanMeter,05/05/2019
vannj101,Jay Van Noy,06/18/1951
vannj102,John Vann,06/11/1913
vanpt001,Todd Van Poppel,09/11/1991
vanrb001,Ben VanRyn,05/09/1996
vanrm101,Maurice Van Robays,09/07/1939
vansa001,Andy Van Slyke,06/17/1983
vanss001,Scott Van Slyke,05/09/2012
vanzd101,Dick Van Zant,10/04/1888
vanzi101,Ike Van Zandt,08/05/1901
varga101,Andy Varga,09/09/1950
vargb101,Bill Vargus,06/23/1925
vargc001,Claudio Vargas,04/26/2003
vargc002,Cesar Vargas,04/23/2016
varge001,Eddie Vargas,09/08/1982
vargi001,Ildemaro Vargas,06/29/2017
vargj001,Jason Vargas,07/14/2005
vargk001,Kennys Vargas,08/01/2014
vargr101,Roberto Vargas,04/17/1955
varij001,Jason Varitek,09/24/1997
varnb101,Buck Varner,09/19/1952
varnd101,Dike Varney,07/03/1902
varnp101,Pete Varney,08/26/1973
varsd001,Daulton Varsho,07/30/2020
varsg001,Gary Varsho,07/06/1988
varva001,Anthony Varvaro,09/24/2010
vasbc101,Cal Vasbinder,04/27/1902
vasqa001,Anthony Vasquez,08/23/2011
vasqa002,Andrew Vasquez,09/01/2018
vasqe001,Esmerling Vasquez,04/26/2009
vasqj001,Jorge Vasquez,08/13/2004
vasqr101,Rafael Vasquez,04/06/1979
vasqv001,Virgil Vasquez,05/13/2007
vastj001,Jerry Vasto,06/10/2018
vatcj001,Jim Vatcher,05/30/1990
vauga101,Arky Vaughan,04/17/1932
vaugb101,Bobby Vaughn,06/12/1909
vaugc101,Charlie Vaughan,09/03/1966
vaugd001,DeWayne Vaughn,04/17/1988
vaugf101,Farmer Vaughn,10/07/1886
vaugf102,Fred Vaughn,08/20/1944
vaugg001,Greg Vaughn,08/10/1989
vaugg101,Glenn Vaughan,09/20/1963
vaugh101,Hippo Vaughn,06/19/1908
vaugm001,Mo Vaughn,06/27/1991
vaugp101,Porter Vaughan,06/16/1940
vaugr101,Roy Vaughn,07/01/1934
vazqc001,Christian Vazquez,07/09/2014
vazqj001,Javier Vazquez,04/03/1998
vazqr001,Ramon Vazquez,09/07/2001
veaca101,Al Veach,09/22/1935
veacb101,Bobby Veach,09/06/1912
veacp101,Peek-A-Boo Veach,08/24/1884
vealb101,Bob Veale,04/16/1962
vealc101,Coot Veal,07/30/1958
veald001,Donnie Veal,04/07/2009
veddl101,Lou Vedder,09/18/1920
vegaj101,Jesus Vega,09/05/1979
veiga101,Al Veigel,09/21/1939
veilb101,Bucky Veil,04/19/1903
velaa001,Andrew Velazquez,09/02/2018
velac101,Carlos Velazquez,07/20/1973
velaf101,Freddie Velazquez,04/20/1969
velag001,Guillermo Velasquez,09/14/1992
velag002,Gil Velazquez,09/25/2008
velah001,Hector Velazquez,05/18/2017
velaj001,Jorge Velandia,06/20/1997
velar001,Randy Velarde,08/20/1987
velav001,Vincent Velasquez,06/10/2015
velee001,Eugenio Velez,09/05/2007
veleo101,Otto Velez,09/04/1973
veltp101,Pat Veltman,04/17/1926
venam001,Max Venable,04/08/1979
venam002,Mike Venafro,04/24/1999
venaw001,Will Venable,08/29/2008
vendp001,Pat Venditte,06/05/2015
ventj001,Jonny Venters,04/17/2010
ventm001,Mike Vento,09/13/2005
ventr001,Robin Ventura,09/12/1989
ventv101,Vince Ventura,05/08/1945
venty001,Yordano Ventura,09/17/2013
verad001,Dario Veras,07/31/1996
veraj001,Jose Veras,08/05/2006
veraq001,Quilvio Veras,04/25/1995
veraw001,Wilton Veras,07/01/1999
verbe101,Emil Verban,04/18/1944
verbg101,Gene Verble,04/17/1951
verbj101,Joe Verbanic,07/20/1966
verda001,Alex Verdugo,09/01/2017
verda101,Al Verdel,04/20/1944
verdf101,Frank Verdi,05/10/1953
verdr001,Ryan Verdugo,07/17/2012
vered001,Dave Veres,05/10/1994
verer001,Randy Veres,07/01/1989
veret101,Tommy Vereker,06/17/1915
vergj101,Johnny Vergez,04/14/1931
verhd001,Drew VerHagen,07/19/2014
verhj101,John Verhoeven,07/06/1976
verlj001,Justin Verlander,07/04/2005
vermj001,Jamie Vermilyea,04/22/2007
vernj101,Joe Vernon,07/20/1912
vernm101,Mickey Vernon,07/08/1939
verrl001,Logan Verrett,04/08/2015
versz101,Zoilo Versalles,08/01/1959
veryt001,Tom Veryzer,08/14/1973
veseb101,Bob Veselic,09/18/1980
vesia001,Alex Vesia,07/25/2020
viaul101,Lee Viau,04/22/1888
vicid001,Dayan Viciedo,06/20/2010
vicke101,Ernie Vick,06/29/1922
vickr101,Rube Vickers,09/21/1902
vicks101,Sammy Vick,09/20/1917
vickt101,Tom Vickery,04/21/1890
vicos101,Sam Vico,04/20/1948
victs001,Shane Victorino,04/02/2003
vidaj101,Jose Vidal,09/05/1966
vidrj001,Jose Vidro,06/08/1997
vieit001,Thyago Vieira,08/14/2017
viele001,Engelb Vielma,04/13/2018
villb001,Brandon Villafuerte,05/23/2000
villb002,Brayan Villarreal,04/02/2011
villc001,Carlos Villanueva,05/23/2006
villc002,Christian Villanueva,09/18/2017
ville001,Eduardo Villacis,05/01/2004
ville002,Elih Villanueva,06/15/2011
villh001,Hector Villanueva,06/01/1990
villh002,Henry Villar,09/10/2010
villi001,Ismael Villegas,07/03/2000
villj001,Jonathan Villar,07/22/2013
villo001,Oscar Villarreal,03/31/2003
villp001,Pedro Villarreal,09/05/2012
villr001,Ron Villone,04/28/1995
vilom001,Meibrys Viloria,09/02/2018
vinaf001,Fernando Vina,04/10/1993
vincn001,Nick Vincent,06/26/2012
vincz001,Zach Vincej,09/01/2017
vineb101,Bob Vines,09/03/1924
vined101,Dave Vineyard,07/18/1964
vinik001,Ken Vining,05/23/2001
vinsc101,Charlie Vinson,09/19/1966
vinsr101,Rube Vinson,09/27/1904
vintb101,Bill Vinton,07/03/1884
violf001,Frank Viola,06/06/1982
violp001,Pedro Viola,09/08/2009
vioxj101,Jim Viox,05/09/1912
virdb101,Bill Virdon,04/12/1955
virgo001,Ozzie Virgil,10/05/1980
virgo101,Ozzie Virgil,09/23/1956
virtj101,Jake Virtue,07/21/1890
visnj101,Joe Visner,07/04/1885
vitej101,Joe Vitelli,05/30/1944
vitij001,Joe Vitiello,04/29/1995
vitkj001,Joe Vitko,09/18/1992
vittj001,Josh Vitters,08/05/2012
vitto101,Ossie Vitt,04/11/1912
vizca001,Arodys Vizcaino,08/10/2011
vizcj001,Jose Vizcaino,09/10/1989
vizcl001,Luis Vizcaino,07/23/1999
vizqo001,Omar Vizquel,04/03/1989
voged001,Daniel Vogelbach,09/12/2016
vogeo101,Otto Vogel,06/05/1923
voger001,Ryan Vogelsong,09/02/2000
vogts001,Stephen Vogt,04/06/2012
voigj001,Jack Voigt,08/03/1992
voigo101,Ollie Voigt,04/19/1924
voisb101,Bill Voiselle,09/01/1942
voitl001,Luke Voit,06/25/2017
vollc101,Clyde Vollmer,05/31/1942
volqe001,Edinson Volquez,08/30/2005
volsc001,Chris Volstad,07/06/2008
volzj101,Jake Volz,09/28/1901
vonft101,Tony Von Fricken,05/09/1890
vonhb101,Bruce Von Hoff,09/28/1965
vonkf101,Fritz Von Kolnitz,04/18/1914
vonod001,Dave Von Ohlen,05/13/1983
vorhc101,Cy Vorhees,04/17/1902
vosbe001,Ed Vosberg,09/17/1986
vosmj101,Joe Vosmik,09/13/1930
vossa101,Alex Voss,04/17/1884
vossb101,Bill Voss,09/14/1965
votha001,Austin Voth,07/14/2018
vottj001,Joey Votto,09/04/2007
vowir101,Rip Vowinkel,09/05/1905
voylb001,Brad Voyles,09/08/2001
voylp101,Phil Voyles,09/04/1929
vuckp001,Pete Vuckovich,08/03/1975
vukog001,George Vukovich,04/13/1980
vukoj101,John Vukovich,09/11/1970
wachm001,Michael Wacha,05/30/2013
wachp101,Paul Wachtel,09/18/1917
wackc101,Jimmy Wacker,04/28/1909
wadat001,Tsuyoshi Wada,07/08/2014
waddb001,Brandon Waddell,08/14/2020
waddf101,Frank Waddey,04/16/1931
waddj001,Jason Waddell,05/31/2009
waddr101,Rube Waddell,09/08/1897
waddt001,Tom Waddell,04/15/1984
wadeb101,Ben Wade,04/30/1948
wadec001,Cory Wade,04/24/2008
wadeg101,Gale Wade,04/11/1955
wadeh101,Ham Wade,09/09/1907
wadej101,Jake Wade,04/22/1936
wadel001,LaMonte Wade,06/28/2019
wader101,Rip Wade,04/19/1923
wadet001,Terrell Wade,09/12/1995
wadet002,Tyler Wade,06/27/2017
wadsj101,Jack Wadsworth,05/01/1890
waecd001,Doug Waechter,08/27/2003
wagew101,Woody Wagenhorst,06/25/1888
wagnb001,Billy Wagner,09/13/1995
wagnb101,Bill Wagner,07/16/1914
wagnb102,Bull Wagner,06/02/1913
wagnb103,Butts Wagner,04/27/1898
wagnc101,Charlie Wagner,04/19/1938
wagng101,Gary Wagner,04/18/1965
wagnh001,Hector Wagner,09/10/1990
wagnh101,Honus Wagner,07/19/1897
wagnh102,Hal Wagner,10/03/1937
wagnh103,Heinie Wagner,07/01/1902
wagnj101,Joe Wagner,04/14/1915
wagnl101,Leon Wagner,06/22/1958
wagnm001,Mark Wagner,08/20/1976
wagnm002,Matt Wagner,06/05/1996
wagnn001,Neil Wagner,08/30/2011
wagnp001,Paul Wagner,07/26/1992
wagnr001,Ryan Wagner,07/19/2003
wagnt001,Tyler Wagner,05/31/2015
waguj001,Jacob Waguespack,05/27/2019
wahlb001,Bobby Wahl,05/03/2017
wahlk101,Kermit Wahl,06/22/1944
waina001,Adam Wainwright,09/11/2005
waind001,Dave Wainhouse,08/03/1991
waitc101,Charlie Waitt,05/25/1875
waite101,Eddie Waitkus,04/15/1941
waitr001,Rick Waits,09/17/1973
wakad001,Don Wakamatsu,05/22/1991
wakeb101,Bill Wakefield,04/18/1964
wakec001,Chris Wakeland,09/04/2001
waked101,Dick Wakefield,06/26/1941
wakeh101,Howard Wakefield,09/18/1905
waket001,Tim Wakefield,07/31/1992
walbm001,Matt Walbeck,04/07/1993
walbr101,Rube Walberg,04/29/1923
walce101,Ed Walczak,09/03/1945
waldd101,Doc Waldbauer,09/24/1917
waldf101,Fred Walden,06/03/1912
waldi101,Irv Waldron,04/25/1901
waldj001,Jordan Walden,08/22/2010
waldk001,Kyle Waldrop,09/05/2011
waldk002,Kyle Waldrop,08/02/2015
waldm001,Mitch Walding,05/30/2018
waldm002,Marcus Walden,04/01/2018
walej001,Jim Walewander,05/31/1987
walkb001,Bob Walk,05/26/1980
walkb101,Bill Walker,09/13/1927
walkc001,Chico Walker,09/02/1980
walkc002,Christian Walker,09/17/2014
walkc101,Curt Walker,09/17/1919
walkd001,Duane Walker,05/25/1982
walkd101,Dixie Walker,04/28/1931
walkd102,Dixie Walker,09/17/1909
walke101,Ernie Walker,04/13/1913
walke102,Ed Walker,09/26/1902
walkf101,Fleet Walker,05/01/1884
walkf102,Frank Walker,09/06/1917
walkg001,Greg Walker,09/18/1982
walkg101,Gee Walker,04/14/1931
walkg102,George Walker,08/01/1888
walkh101,Hub Walker,04/15/1931
walkh102,Harry Walker,09/25/1940
walkj001,Jamie Walker,04/02/1997
walkj002,Jeremy Walker,07/26/2019
walkj101,Jim Walkup,04/30/1927
walkj102,Jim Walkup,09/22/1934
walkj103,Johnny Walker,09/19/1919
walkj104,Jerry Walker,07/06/1957
walkk001,Kevin Walker,04/14/2000
walkl001,Larry Walker,08/16/1989
walkl101,Luke Walker,09/07/1965
