ID,Last,First,nickname,play_debut,HOF
sants001,Santos,Sergio Jose,Sergio,04/08/2010,NOT
santt001,Santillan,Antonio,Tony,06/13/2021,
santv001,Santos,Victor Irving,Victor,04/09/2001,NOT
sappd001,Sappelt,David J.,Dave,08/07/2011,NOT
sardb001,Sardinha,Bronson Kiheimahanaomauiakeo,Bronson,09/15/2007,NOT
sardd001,Sardinha,Dane Kealoha,Dane,09/06/2003,NOT
sardl001,Sardinas,Luis Alexander (Avilez),Luis,04/20/2014,NOT
sarfd001,Sarfate,Dennis Scott,Dennis,09/03/2006,NOT
sargj101,Sargent,Joseph Alexander,Joe,04/27/1921,NOT
sarmm101,Sarmiento,Manuel Eduardo (Aponte),Manny,07/30/1976,NOT
sarnb101,Sarni,William Florine,Bill,05/09/1951,NOT
sasak001,Sasaki,Kazuhiro,Kazuhiro,04/05/2000,NOT
sassm001,Sasser,Mack Daniel,Mackey,07/17/1987,NOT
sassr001,Sasser,Robert Doffell,Rob,07/31/1998,NOT
satij001,Satin,Joshua Blake,Josh,09/04/2011,NOT
satrt101,Satriano,Thomas Victor Nicholas,Tom,07/23/1961,NOT
satul001,Saturria,Luis Arturo,Luis,09/11/2000,NOT
saucf101,Saucier,Francis Field,Frank,07/21/1951,NOT
sauck101,Saucier,Kevin Andrew,Kevin,10/01/1978,NOT
sauct001,Saucedo,Tayler Andrew,Tayler,06/17/2021,
sauee101,Sauer,Edward,Ed,09/17/1943,NOT
saueh101,Sauer,Henry John,Hank,09/09/1941,NOT
saues001,Sauerbeck,Scott William,Scott,04/05/1999,NOT
saund001,Saunders,Douglas Long,Doug,06/13/1993,NOT
saund101,Saunders,Dennis James,Dennis,05/21/1970,NOT
saunj001,Saunders,Joseph Francis,Joe,08/16/2005,NOT
saunm001,Saunders,Michael Edward Brett,Michael,07/25/2009,NOT
saunr101,Saunders,Russell Collier,Rusty,09/24/1927,NOT
saunt001,Saunders,Anthony Scott,Tony,04/05/1997,NOT
saupw001,Saupold,Warwick Anthony,Warwick,05/14/2016,NOT
sauta101,Sauter,Albert Charles,Al,09/08/1890,NOT
sauvr001,Sauveur,Richard Daniel,Rich,07/01/1986,NOT
savab101,Savage,John Robert,Bob,06/24/1942,NOT
savad101,Savage,Donald Anthony,Don,04/18/1944,NOT
savaj001,Savage,John Joseph,Jack,09/14/1987,NOT
savaj101,Savage,James Harold,Jimmie,09/03/1912,NOT
savat101,Savage,Theodore Edmund,Ted,04/09/1962,NOT
saveb101,Saverine,Robert Paul,Bob,09/12/1959,NOT
savej001,Savery,Joseph Cain,Joe,09/20/2011,NOT
savid101,Savidge,Donald Snyder,Don,08/06/1929,NOT
savir101,Savidge,Ralph Austin,Ralph,09/22/1908,NOT
savrm101,Savransky,Morris,Moe,04/23/1954,NOT
sawac101,Sawatski,Carl Ernest,Carl,09/29/1948,NOT
sawah001,Sawamura,Hirokazu,Hirokazu,04/02/2021,
sawyc101,Sawyer,Carl Everett,Carl,09/11/1915,NOT
sawyr101,Sawyer,Richard Clyde,Rick,04/28/1974,NOT
sawyw101,Sawyer,Willard Newton,Will,07/21/1883,NOT
sax-d001,Sax,David John,Dave,09/01/1982,NOT
sax-o101,Sax,Erik Oliver,Ollie,04/13/1928,NOT
sax-s001,Sax,Stephen Louis,Steve,08/18/1981,NOT
say-j101,Say,James I.,Jimmy,07/22/1882,NOT
say-l101,Say,Louis I.,Lou,04/14/1873,NOT
saylb101,Sayles,William Nisbeth,Bill,07/17/1939,NOT
saylp101,Saylor,Philip Andrew,Phil,07/11/1891,NOT
sborj001,Sborz,John James,Jay,06/22/2010,NOT
sborj002,Sborz,Joshua Alan,Josh,06/20/2019,
scahr001,Scahill,Robert Joseph,Rob,09/11/2012,NOT
scalb001,Scales,Bobby Leon,Bobby,05/05/2009,NOT
scalj101,Scalzi,John Anthony,Johnny,06/19/1931,NOT
scalj102,Scala,Gerard Michael,Jerry,04/22/1948,NOT
scals101,Scalzi,Frank John,Skeeter,07/21/1939,NOT
scanb001,Scanlan,Robert Guy,Bob,05/07/1991,NOT
scand101,Scanlan,William Dennis,Doc,09/24/1903,NOT
scanf101,Scanlan,Frank Aloysius,Frank,08/06/1909,NOT
scanm101,Scanlan,Mortimer J.,Mort,04/21/1890,NOT
scanp101,Scantlebury,Patricio Athelstan,Pat,04/19/1956,NOT
scanp102,Scanlon,James Patrick,Pat,09/27/1974,NOT
scanp103,Scanlon,Patrick J.,Pat,07/04/1884,NOT
scarl101,Scarsella,Leslie George,Les,09/15/1935,NOT
scarm101,Scarce,Guerrant McCurdy,Mac,07/10/1972,NOT
scarr101,Scarbery,Randy James,Randy,04/16/1979,NOT
scarr102,Scarborough,Ray Wilson,Ray,06/26/1942,NOT
scarr103,Scarritt,Stephen Russell Mallory,Russ,04/18/1929,NOT
scars001,Scarsone,Steven Wayne,Steve,05/15/1992,NOT
scerm001,Sceroler,Joseph McDonald,Mac,04/05/2021,
schaa101,Schacht,Alexander,Al,09/18/1919,NOT
schaa102,Schallock,Arthur Lawrence,Art,07/16/1951,NOT
schaa103,Scharein,Arthur Otto,Art,07/06/1932,NOT
schab101,Schang,Robert Martin,Bobby,09/23/1914,NOT
schab102,Schardt,Wilburt,Bill,04/14/1911,NOT
schab103,Schaller,Walter,Biff,04/30/1911,NOT
schac101,Schanz,Charles Murrell,Charley,04/20/1944,NOT
schad001,Schatzeder,Daniel Ernest,Dan,09/04/1977,NOT
schag001,Schall,Eugene David,Gene,06/16/1995,NOT
schag101,Schaefer,William Herman,Germany,10/05/1901,NOT
schag102,Scharein,George Albert,George,04/19/1937,NOT
schah101,Schafer,Harry C.,Harry,05/05/1871,NOT
schah102,Schaeffer,Harry Edward,Harry,07/28/1952,NOT
schah103,Schacker,Harold,Hal,05/09/1945,NOT
schaj001,Schaefer,Jeffrey Scott,Jeff,04/07/1989,NOT
schaj002,Schafer,Jordan James,Jordan,04/05/2009,NOT
schaj101,Schattinger,Jeffrey Charles,Jeff,09/21/1981,NOT
schaj102,Schaive,John Edward,Johnny,09/19/1958,NOT
schaj103,Schappert,John,John,05/03/1882,NOT
schaj104,Schaffer,Jimmie Ronald,Jimmie,05/20/1961,NOT
schaj105,Schaffernoth,Joseph Arthur,Joe,04/15/1959,NOT
schal001,Schafer,Logan Edward,Logan,09/02/2011,NOT
scham101,Schaeffer,Mark Philip,Mark,04/18/1972,NOT
schan101,Scharf,Edward T.,Nick,05/18/1882,NOT
schap101,Schaal,Paul,Paul,09/03/1964,NOT
schar101,Schauer,Alexander John,Rube,08/27/1913,NOT
schar102,Schalk,LeRoy John,Roy,09/17/1932,NOT
schar103,Schalk,Ray William,Ray,08/11/1912,HOF
schas101,Schacht,Sidney,Sid,04/23/1950,NOT
schaw101,Schang,Walter Henry,Wally,05/09/1913,NOT
schea001,Scheffer,Aaron Alvin Marcus,Aaron,06/13/1999,NOT
schea101,Schellhase,Albert Herman,Al,05/07/1890,NOT
schea102,Scheer,Albert G.,Al,08/02/1913,NOT
scheb001,Scherrer,William Joseph,Bill,09/07/1982,NOT
scheb101,Scheffing,Robert Boden,Bob,04/26/1941,NOT
scheb102,Scherbarth,Robert Elmer,Bob,04/23/1950,NOT
scheb103,Schenck,William G.,Bill,05/29/1882,NOT
schec101,Scheib,Carl Alvin,Carl,09/06/1943,NOT
sched101,Schussler,Charles,Dutch,04/16/1931,NOT
sched102,Schell,Clyde Daniel,Danny,04/13/1954,NOT
schef101,Scheibeck,Frank S.,Frank,05/09/1887,NOT
schef102,Scherman,Frederick John,Fred,04/26/1969,NOT
schef103,Schemanske,Frederick George,Fred,09/15/1923,NOT
schef104,Scheeren,Frederick,Fritz,09/14/1914,NOT
scheh101,Scheer,Henry William,Heinie,04/20/1922,NOT
scheh102,Scherer,Harry E.,Harry,07/24/1889,NOT
scheh103,Schenz,Henry Leonard,Hank,09/18/1946,NOT
schej101,Schelle,Gerard Anthony,Jim,07/23/1939,NOT
schej102,Schepner,Joseph Maurice,Joe,09/11/1919,NOT
schej103,Scheneberg,John Bluford,John,09/23/1913,NOT
schej104,Scheible,John G.,Jack,09/08/1893,NOT
schel101,Schegg,Gilbert Eugene,Lefty,08/20/1912,NOT
schel102,Schettler,Louis Martin,Lou,04/25/1910,NOT
schem001,Scherzer,Maxwell M.,Max,04/29/2008,NOT
schem101,Schemer,Michael,Mike,08/08/1945,NOT
scheo101,Scheetz,Owen Franklin,Owen,04/22/1943,NOT
scher001,Scheid,Richard Paul,Rich,09/11/1992,NOT
scher101,Scheinblum,Richard Alan,Richie,09/01/1965,NOT
sches001,Schebler,Scott Anthony,Scott,06/05/2015,NOT
schet001,Scheppers,Tanner Ross,Tanner,06/07/2012,NOT
schet101,Scheffler,Theodore J.,Ted,08/07/1888,NOT
schib101,Schindler,William Gibbons,Bill,09/03/1920,NOT
schic001,Schiraldi,Calvin Drew,Calvin,09/01/1984,NOT
schic002,Schilling,Curtis Montague,Curt,09/07/1988,NOT
schic101,Schilling,Charles Thomas,Chuck,04/11/1961,NOT
schid101,Schirick,Harry Ernest,Dutch,09/17/1914,NOT
schil101,Schiappacasse,Louis Joseph,Lou,09/07/1902,NOT
schim101,Schick,Maurice Francis,Morrie,04/15/1917,NOT
schin001,Schierholtz,Nathan John,Nate,06/11/2007,NOT
schir001,Schimpf,Ryan Michael,Ryan,06/14/2016,NOT
schir101,Schillings,Elbert Isaiah,Red,09/11/1922,NOT
schla101,Schlei,George Henry,Admiral,04/24/1904,NOT
schlb001,Schlitter,Brian Patrick,Brian,06/28/2010,NOT
schlb101,Schlitzer,Victor Joseph,Biff,04/17/1908,NOT
schld001,Schlereth,Daniel Robert,Daniel,05/29/2009,NOT
schld101,Schliebner,Frederick Paul,Dutch,04/17/1923,NOT
schlg001,Schlosser,August C.,Gus,03/31/2014,NOT
schlj101,Schlueter,Jay D,JayD,06/18/1971,NOT
schll101,Schlafly,Harry Fenton,Larry,09/18/1902,NOT
schln101,Schlueter,Norman John,Norm,05/28/1938,NOT
schlr101,Schlesinger,William Cordes,Bill,05/04/1965,NOT
schlt001,Schlichting,Travis Jay,Travis,06/07/2009,NOT
schma101,Schmelz,Alan George,Al,09/07/1967,NOT
schmb001,Schmack,Brian Robert,Brian,08/24/2003,NOT
schmb101,Schmidt,Robert Benjamin,Bob,04/16/1958,NOT
schmb102,Schmidt,Charles,Boss,04/30/1906,NOT
schmb103,Schmidt,Charles John,Butch,05/11/1909,NOT
schmb104,Smith,Frederick William,Billy,07/06/1886,NOT
schmc001,Schmidt,Curtis Allen,Curt,04/28/1995,NOT
schmc002,Schmidt,Clarke D.,Clarke,09/04/2020,
schmc101,Schmit,Frederick M.,Crazy,04/21/1890,NOT
schmc102,Schmutz,Charles Otto,Charlie,05/13/1914,NOT
schmd001,Schmidt,David Joseph,Dave J.,05/01/1981,NOT
schmd101,Schmidt,David Frederick,Dave F.,04/28/1981,NOT
schmf101,Schmidt,Frederick Albert,Freddy,04/25/1944,NOT
schmg101,Schmees,George Edward,George,04/15/1952,NOT
schmh101,Schmidt,Henry Martin,Henry,04/17/1903,NOT
schmh102,Schmulbach,Henry Alrives,Hank,09/27/1943,NOT
schmj001,Schmidt,Jason David,Jason,04/28/1995,NOT
schmj002,Schmidt,Jeffrey Thomas,Jeff,05/17/1996,NOT
schmj101,Schmitz,John Albert,Johnny,09/06/1941,NOT
schmk001,Schmidt,Konrad Albert,Konrad,09/13/2010,NOT
schmm001,Schmidt,Michael Jack,Mike,09/12/1972,HOF
schmp101,Schmidt,Frederich Christoph Herman,Pete,07/14/1913,NOT
schmr101,Schmandt,Raymond Henry,Ray,06/24/1915,NOT
schms001,Schmoll,Stephen John,Steve,04/06/2005,NOT
schmw101,Schmidt,Willard Raymond,Willard,04/19/1952,NOT
schmw102,Schmidt,Walter Joseph,Walter,04/13/1916,NOT
schnb001,Schneider,Brian Duncan,Brian,05/26/2000,NOT
schnd101,Schneider,Daniel Louis,Dan,05/12/1963,NOT
schnd102,Schneck,David Lee,Dave,07/14/1972,NOT
schnf101,Schneiberg,Frank Frederick,Frank,06/08/1910,NOT
schnj101,Schneider,Jeffrey Theodore,Jeff,08/12/1981,NOT
schnk101,Schnell,Karl Otto,Karl,04/24/1922,NOT
schnp101,Schneider,Peter Joseph,Pete,06/20/1914,NOT
schod001,Schofield,Richard Craig,Dick,09/08/1983,NOT
schod101,Schofield,John Richard,Dick,07/03/1953,NOT
schoe101,Schorr,Edward Walter,Ed,04/26/1915,NOT
schog101,Schott,Arthur Eugene,Gene,04/16/1935,NOT
schog102,Schoen,Gerald Thomas,Gerry,09/14/1968,NOT
schoj001,Schoop,Jonathan Rufino Jezus,Jonathan,09/25/2013,NOT
schoj101,Schoonmaker,Jerald Lee,Jerry,06/11/1955,NOT
schoj102,Schoeneck,Louis W.,Jumbo,04/20/1884,NOT
schom001,Schooler,Michael Ralph,Mike,06/10/1988,NOT
schoo101,Schomberg,Otto H.,Otto,07/07/1886,NOT
schop001,Schourek,Peter Alan,Pete,04/09/1991,NOT
schor101,Schoendienst,Albert Fred,Red,04/17/1945,HOF
schos001,Schoeneweis,Scott David,Scott,04/07/1999,NOT
schra101,Schroll,Albert Bringhurst,Al,04/20/1958,NOT
schrb001,Schroeder,Alfred William,Bill,07/13/1983,NOT
schrb101,Schreiber,David Henry,Barney,05/15/1911,NOT
schrb102,Schroder,Robert James,Bob,04/20/1965,NOT
schrc001,Schroder,Christopher Keith,Chris,08/08/2006,NOT
schrh101,Schreiber,Henry Walter,Hank,04/14/1914,NOT
schrj001,Schreiber,John Robert,John,08/09/2019,
schrk001,Schrom,Kenneth Marvin,Ken,08/08/1980,NOT
schrm001,Schrock,Max William,Max,08/15/2020,
schro101,Schrecongost,Freeman Osee,Osee,09/08/1897,NOT
schrp101,Schriver,William Frederick,Pop,04/29/1886,NOT
schrp102,Schreiber,Paul Frederick,Paul,09/02/1922,NOT
schrp103,Schramka,Paul Edward,Paul,04/14/1953,NOT
schrs001,Schrenk,Steven Wayne,Steve,07/03/1999,NOT
schrt101,Schreiber,Theodore Henry,Ted,04/14/1963,NOT
schua001,Schugel,Andrew Jeffrey,A.J.,04/12/2015,NOT
schua101,Schult,Arthur William,Art,05/17/1953,NOT
schua102,Schulz,Albert Christopher,Al,09/25/1912,NOT
schub001,Schultz,Patrick Bowen,Bo,03/23/2014,NOT
schub101,Schultz,George Warren,Barney,04/12/1955,NOT
schub102,Schuster,William Charles,Bill,09/29/1937,NOT
schub103,Schultz,Robert Duffy,Bob,04/20/1951,NOT
schub104,Schultz,Charles Budd,Buddy,09/03/1975,NOT
schuc001,Schutz,Carl James,Carl,09/03/1996,NOT
schud001,Schulze,Donald Arthur,Don,09/13/1983,NOT
schud002,Schuler,David Paul,Dave,09/17/1979,NOT
schue001,Schullstrom,Erik Paul,Erik,07/18/1994,NOT
schuf101,Schulte,Fred William,Fred,04/15/1927,NOT
schuf102,Schupp,Ferdinand Maurice,Ferdie,08/19/1913,NOT
schuf103,Schulte,Frank M.,Frank,09/21/1904,NOT
schuh101,Schultz,Howard Henry,Howie,08/16/1943,NOT
schuh102,Schumann,Charles J.,Hack,09/18/1906,NOT
schuh103,Schumacher,Harold Henry,Hal,04/15/1931,NOT
schuh104,Schulte,Herman Joseph,Ham,04/16/1940,NOT
schuh105,Schuble,Henry George,Heinie,07/08/1927,NOT
schuj001,Schulz,Jeffrey Alan,Jeff,09/02/1989,NOT
schuj002,Schultz,Jaime Matthew,Jaime,05/29/2018,NOT
schuj101,Schultz,"Joseph Charles, Sr.",Joe,09/27/1912,NOT
schuj102,Schultz,John F.,John,05/06/1891,NOT
schuj103,Schultz,"Joseph Charles, Jr.",Joe,09/27/1939,NOT
schuj104,Schulze,John H.,John,08/07/1891,NOT
schuj105,Schulte,John Herman Frank,Jack,08/19/1906,NOT
schuj106,Schulte,John Clement,Johnny,04/18/1923,NOT
schul101,Schulte,Leonard Bernard,Len,09/27/1944,NOT
schum001,Schultz,Michael Alan,Mike,04/20/2007,NOT
schum101,Schultz,William Michael,Mike,04/20/1947,NOT
schup001,Schuster,Patrick James,Patrick,07/05/2016,NOT
schur001,Schu,Richard Spencer,Rick,09/01/1984,NOT
schur101,Schueler,Ronald Richard,Ron,04/16/1972,NOT
schus001,Schumaker,Jared Michael,Skip,06/08/2005,NOT
schuw101,Schulmerich,Edward Wesley,Wes,05/01/1931,NOT
schuw102,Schurr,Wayne Allen,Wayne,04/15/1964,NOT
schuw103,Schulz,Walter Frederick,Walt,07/08/1920,NOT
schuw104,Schultz,Wilbert Carl,Webb,08/03/1924,NOT
schwa101,Schwind,Arthur Edwin,Art,10/03/1912,NOT
schwa102,Schweitzer,Albert Casper,Al,04/30/1908,NOT
schwb102,Schwartz,William Charles,Bill,05/02/1904,NOT
schwb103,Schwartz,William August,Bill,05/03/1883,NOT
schwb104,Schwamb,Ralph Richard,Blackie,07/25/1948,NOT
schwc001,Schwinden,Christopher Anthony,Chris,09/08/2011,NOT
schwd101,Schwall,Donald Bernard,Don,05/21/1961,NOT
schwf001,Schwindel,Frank Joseph,Frank,03/28/2019,
schwh101,Schwenk,Harold Edward,Hal,09/04/1913,NOT
schwj001,Schwarz,Jeffrey William,Jeff,04/24/1993,NOT
schwk001,Schwarber,Kyle Joseph,Kyle,06/16/2015,NOT
schwm001,Schwabe,Michael Scott,Mike,05/27/1989,NOT
schwm002,Schwimer,Michael Fredarick,Michael,08/21/2011,NOT
schwp101,Schwert,Pius Louis,Pi,08/20/1914,NOT
schwr101,Schwartz,Douglas Randall,Randy,09/08/1965,NOT
schwr102,Schwenck,Rudolph Christian,Rudy,09/23/1909,NOT
schyj101,Schypinski,Gerald Albert,Jerry,08/31/1955,NOT
sciom001,Scioscia,Michael Lorri,Mike,04/20/1980,NOT
scofl101,Scoffic,Louis,Lou,04/16/1936,NOT
scogj101,Scoggins,Lynn J.,Jim,08/26/1913,NOT
scond001,Sconiers,Daryl Anthony,Daryl,09/13/1981,NOT
scorh101,Score,Herbert Jude,Herb,04/15/1955,NOT
scotd001,Scott,Donald Malcolm,Donnie,09/30/1983,NOT
scotd002,Scott,Richard Edward,Dick,05/19/1989,NOT
scotd003,Scott,Darryl Nelson,Darryl,05/31/1993,NOT
scotd101,Scott,Amos Richard,Dick,06/26/1901,NOT
scotd102,Scott,Richard Lewis,Dick,05/08/1963,NOT
scote101,Scott,Lewis Everett,Everett,04/14/1914,NOT
scote102,Scott,Phillip Edwin,Ed,04/19/1900,NOT
scotg001,Scott,Gary Thomas,Gary,04/09/1991,NOT
scotg101,Scott,George Wilson,George,08/17/1920,NOT
scotg102,Scott,George Charles,George,04/12/1966,NOT
scotj101,Scott,John William,Jack,09/06/1916,NOT
scotj102,Scott,John Henry,John,09/07/1974,NOT
scotj103,Scott,John William,Jim,04/22/1914,NOT
scotj104,Scott,James,Jim,04/25/1909,NOT
scotl001,Scott,Luke Brandon,Luke,04/05/2005,NOT
scotl101,Scott,Marshall,Lefty,06/15/1945,NOT
scotl102,Scott,LeGrant Edward,LeGrant,04/19/1939,NOT
scotm001,Scott,Michael Warren,Mike,04/18/1979,NOT
scotm101,Scott,Ralph Robert,Mickey,05/06/1972,NOT
scotm102,Scott,Milton Parker,Milt,09/30/1882,NOT
scotp101,Scott,Floyd John,Pete,04/13/1926,NOT
scotr001,Scott,Robert John,Robby,09/02/2016,NOT
scotr101,Scott,Rodney Darrell,Rodney,04/11/1975,NOT
scott001,Scott,Anthony,Tony,09/01/1973,NOT
scott002,Scott,Timothy Dale,Tim,06/25/1991,NOT
scott003,Scott,Tanner Alexander,Tanner,09/20/2017,NOT
scott004,Scott,Tayler James,Tayler,06/08/2019,
scotu101,Scott,,,07/16/1884,NOT
scraj001,Scranton,James Dean,Jim,09/05/1984,NOT
scric101,Scrivener,Wayne Allison,Chuck,09/18/1975,NOT
scrie001,Scribner,Evan Lee,Evan,04/26/2011,NOT
scrit001,Scribner,Troy Alex,Troy,07/29/2017,NOT
scrua001,Scrubb,Andre Darrell,Andre,07/28/2020,
scrut001,Scruggs,Anthony Raymond,Tony,04/08/1991,NOT
scrux001,Scruggs,Xavier Ladel,Xavier,09/04/2014,NOT
scuds001,Scudder,William Scott,Scott,06/06/1989,NOT
scurr001,Scurry,Rodney Grant,Rod,04/17/1980,NOT
scutm001,Scutaro,Marcos,Marco,07/21/2002,NOT
seabc001,Seabold,Conner Gregory,Conner,09/11/2021,
seabs001,Seabol,Scott Anthony,Scott,04/08/2001,NOT
seagc001,Seager,Corey Drew,Corey,09/03/2015,NOT
seagk001,Seager,Kyle Duerr,Kyle,07/07/2011,NOT
sealj101,Seale,Johnny Ray,Johnnie,09/20/1964,NOT
seamk101,Seaman,Kim Michael,Kim,09/28/1979,NOT
seanr001,Seanez,Rudy Caballero,Rudy,09/07/1989,NOT
seark101,Sears,Kenneth Eugene,Ken,05/02/1943,NOT
searr001,Searage,Raymond Mark,Ray,06/11/1981,NOT
sears001,Searcy,William Steven,Steve,08/29/1988,NOT
seart001,Sears,Todd Andrew,Todd,09/17/2002,NOT
seatt101,Seats,Thomas Edward,Tom,05/04/1940,NOT
seatt102,Seaton,Thomas Gordon,Tom,04/13/1912,NOT
seavt001,Seaver,George Thomas,Tom,04/13/1967,HOF
seayb001,Seay,Robert Michael,Bobby,08/14/2001,NOT
sebrb001,Sebra,Robert Bush,Bob,06/26/1985,NOT
sebrj101,Sebring,James Dennison,Jimmy,09/08/1902,NOT
sechd101,Sechrist,Theodore O'Hara,Doc,04/28/1899,NOT
secof101,Secory,Frank Edward,Frank,04/28/1940,NOT
secrd101,Secrist,Donald Laverne,Don,04/11/1969,NOT
seddc001,Seddon,Christopher Jon,Chris,09/03/2007,NOT
sedgd101,Sedgwick,Henry Kenneth,Duke,07/12/1921,NOT
sedls001,Sedlacek,Shawn Patrick,Shawn,06/18/2002,NOT
see-c101,See,Charles Henry,Charlie,08/06/1919,NOT
seedb101,Seeds,Ira Robert,Bob,04/19/1930,NOT
see-l001,See,Ralph Laurence,Larry,09/03/1986,NOT
seelc001,Seelbach,Christopher Don,Chris,09/09/2000,NOT
seelc101,Seelbach,Charles Frederick,Chuck,06/29/1971,NOT
seere101,Seery,John Emmett,Emmett,04/17/1884,NOT
seerp101,Seerey,James Patrick,Pat,06/09/1943,NOT
sefck001,Sefcik,Kevin John,Kevin,09/08/1995,NOT
segeh101,Segelke,Herman Neils,Herman,04/07/1982,NOT
seger001,Segedin,Robert Mitchell,Rob,08/07/2016,NOT
segoz001,Segovia,Zachary Ernest,Zack,04/08/2007,NOT
segrk101,Segrist,Kal Hill,Kal,07/16/1952,NOT
segud001,Segui,David Vincent,David,05/08/1990,NOT
segud101,Segui,Diego Pablo (Gonzalez),Diego,04/12/1962,NOT
seguf001,Seguignol,Fernando Alfredo,Fernando,09/05/1998,NOT
seguj001,Segura,Jose Altagracia (Mota),Jose,04/10/1988,NOT
seguj002,Segura,Jean Carlos Enrique,Jean,07/24/2012,NOT
seibk101,Seibert,Kurt Elliott,Kurt,09/03/1979,NOT
seibp001,Seibel,Philip Matthew,Phil,04/15/2004,NOT
seibs101,Seibold,Harry,Socks,09/18/1915,NOT
seilr101,Seilheimer,Ricky Allen,Ricky,07/05/1980,NOT
seitk001,Seitzer,Kevin Lee,Kevin,09/03/1986,NOT
selbb001,Selby,William Frank,Bill,04/19/1996,NOT
selbk101,Selbach,Albert Karl,Kip,04/24/1894,NOT
selea001,Sele,Aaron Helmer,Aaron,06/23/1993,NOT
selft001,Self,Todd Douglas,Todd,05/12/2005,NOT
selkg101,Selkirk,George Alexander,George,08/12/1934,NOT
selld101,Sells,David Wayne,Dave,08/02/1972,NOT
selle101,Sell,Lester Elwood,Epp,09/01/1922,NOT
sellj001,Sellers,Jeffrey Doyle,Jeff,09/15/1985,NOT
sellj002,Sellers,Justin Ryan,Justin,08/12/2011,NOT
sellr101,Sellers,Oliver,Rube,08/12/1910,NOT
selmd101,Selma,Richard Jay,Dick,09/02/1965,NOT
selmf101,Sellman,Charles Francis,Frank,05/04/1871,NOT
selms001,Selman,Samuel Ayres,Sam,08/01/2019,
selpc101,Selph,Carey Isom,Carey,05/25/1929,NOT
selss001,Selsky,Steven Garth,Steve,05/20/2016,NOT
sembc101,Sembera,Carroll William,Carroll,09/28/1965,NOT
sembm101,Sember,Michael David,Mike,08/18/1977,NOT
semia101,Seminick,Andrew Wasal,Andy,09/14/1943,NOT
semif001,Seminara,Frank Peter,Frank,06/02/1992,NOT
semim001,Semien,Marcus Andrew,Marcus,09/04/2013,NOT
sempr101,Semproch,Roman Anthony,Ray,04/15/1958,NOT
senes101,Senerchia,Emanuel Robert,Sonny,08/19/1952,NOT
sensc101,Sensenderfer,John Phillips Jenkins,Count,05/20/1871,NOT
sentp101,Sentell,Leopold Theodore,Paul,04/12/1906,NOT
sents101,Senteney,Stephen Leonard,Steve,06/06/1982,NOT
senza001,Senzatela,Antonio (Rondon),Antonio,04/06/2017,NOT
senzn001,Senzel,Nicholas Peter,Nick,05/03/2019,
seoam101,Seoane,Manuel Modesto,Manny,09/18/1977,NOT
seo-j001,Seo,Jae Weong,Jae Weong,07/21/2002,NOT
sepkt101,Sepkowski,Theodore Walter,Ted,09/09/1942,NOT
septl001,Septimo,Leyson,Leyson,06/29/2012,NOT
serab101,Serad,William I.,Billy,05/05/1884,NOT
serad001,Serafini,Daniel Joseph,Dan,06/25/1996,NOT
sereb101,Serena,William Robert,Bill,09/16/1949,NOT
sernp101,Serna,Paul David,Paul,09/01/1981,NOT
serra001,Serrano,Alex Eleazar,Alex,04/16/2008,NOT
serrj001,Serrano,James,Jimmy,08/07/2004,NOT
serrw001,Serrano,Wascar Radames,Wascar,05/12/2001,NOT
serug101,Serum,Gary Wayne,Gary,07/22/1977,NOT
servs001,Service,Scott David,Scott,09/05/1988,NOT
servs002,Servais,Scott Daniel,Scott,07/12/1991,NOT
sessw101,Sessi,Walter Anthony,Walter,09/18/1941,NOT
settm101,Settlemire,Edgar Merle,Merle,04/13/1928,NOT
sevcj101,Sevcik,John Joseph,John,04/24/1965,NOT
sevea001,Severino,Atahualpa O.,Atahualpa,09/06/2011,NOT
sevea101,Severinsen,Albert Henry,Al,07/01/1969,NOT
seveh101,Severeid,Henry Levai,Hank,05/15/1911,NOT
sevel001,Severino,Luis,Luis,08/05/2015,NOT
sevep001,Severino,Pedro (de Leon),Pedro,09/20/2015,NOT
sever101,Severson,Richard Allen,Rich,04/10/1970,NOT
sewae101,Seward,Edward William,Ed,09/30/1885,NOT
sewaf101,Seward,Frank Martin,Frank,09/28/1943,NOT
sewag101,Seward,George Thomas,George,05/19/1875,NOT
sewap001,Sewald,Paul Stanton,Paul,04/08/2017,NOT
sewej101,Sewell,Joseph Wheeler,Joe,09/10/1920,HOF
sewel101,Sewell,James Luther,Luke,06/30/1921,NOT
sewer101,Sewell,Truett Banks,Rip,06/14/1932,NOT
sewet101,Sewell,Thomas Wesley,Tommy,06/21/1927,NOT
sexae101,Sexauer,Elmer George,Elmer,09/06/1948,NOT
sexsr001,Sexson,Richmond Lockwood,Richie,09/14/1997,NOT
sextc001,Sexton,Christopher Philip,Chris,05/03/1999,NOT
sextf101,Sexton,Frank Joseph,Frank,06/21/1895,NOT
sextj101,Sexton,Jimmy Dale,Jimmy,09/02/1977,NOT
sextt101,Sexton,Thomas William,Tom,09/27/1884,NOT
seybs101,Seybold,Ralph Orlando,Socks,08/20/1899,NOT
seyfg101,Seyfried,Gordon Clay,Gordon,09/13/1963,NOT
seymc101,Seymour,James Bentley,Cy,04/22/1896,NOT
seymj101,Seymour,Jacob,Jake,09/23/1882,NOT
shaba001,Shabala,Adam Jason,Adam,06/16/2005,NOT
shacb001,Shackelford,Brian Wesley,Brian,06/26/2005,NOT
